matrix_name,m,k,nnz,n,Louvain,METIS,PaToH,RCM,baseline
minsurfo,40806,40806,203622,1,13.5851,17.719,17.82045,19.53255,19.9322
mip1,66463,66463,10352819,1,1.998305,1.816225,2.39478,1.43709,2.334925
mn2010,259777,259777,1227102,1,11.0827,11.08445,11.2552,11.53765,11.1567
mo2010,343565,343565,1656568,1,11.26465,11.2761,11.27785,11.74805,11.1179
mouse_gene,45101,45101,28967291,1,3.49906,3.694435,4.2063500000000005,2.25755,4.31893
ms2010,171778,171778,839980,1,11.34225,11.3967,11.3865,11.6291,11.22015
msc10848,10848,10848,1229778,1,21.6407,23.0734,23.79875,23.37595,19.5836
msc23052,23052,23052,1154814,1,27.7963,28.26925,28.52935,29.2881,21.706200000000003
msdoor,415863,415863,20240935,1,5.04206,5.425129999999999,5.445905,5.27927,5.031005
mt2010,132288,132288,638668,1,11.09005,11.17375,11.1718,11.99255,11.0695
mycielskian14,12287,12287,3695512,1,15.07995,20.11105,6.669165,5.92133,6.594605
mycielskian15,24575,24575,11111110,1,4.50938,5.440155,2.18601,2.175725,2.043975
mycielskian16,49151,49151,33382480,1,4.07943,4.181895,2.714085,1.97584,1.844805
mycielskian17,98303,98303,100245742,1,4.45003,,2.68332,1.989775,1.84256
nasasrb,54870,54870,2677324,1,28.3945,29.49325,28.7252,23.5963,28.68975
nc2010,288987,288987,1416620,1,11.38645,11.30715,11.375,11.83505,11.32225
ncvxbqp1,50000,50000,349968,1,16.88615,17.5751,17.572,21.9316,19.01565
ncvxqp1,12111,12111,73963,1,9.890535,10.0768,10.08463,10.019065,9.21583
ncvxqp3,75000,75000,499964,1,16.8675,16.396900000000002,17.064500000000002,16.1919,17.3602
ncvxqp5,62500,62500,424966,1,16.38425,16.059649999999998,16.08365,16.1115,17.9468
ncvxqp7,87500,87500,574962,1,16.160600000000002,16.70745,17.22215,16.36305,16.06465
ncvxqp9,16554,16554,54040,1,7.921545,7.960825,7.9581,5.048915,7.718109999999999
nd12k,36000,36000,14220946,1,4.984775,5.20007,5.510925,5.487755,5.039595
nd2010,133769,133769,625946,1,10.8766,10.8126,10.90275,11.1243,10.8669
nd24k,72000,72000,28715634,1,5.0132650000000005,4.761595,4.500335,4.697525000000001,4.925935
nd6k,18000,18000,6897316,1,6.471105,6.52188,6.516725,8.298,6.020565
ne2010,193352,193352,913854,1,11.17245,11.2361,11.1928,11.4953,11.10455
net100,29920,29920,2033200,1,12.15435,20.8357,14.6048,10.4527,10.03235
net125,36720,36720,2577200,1,9.92184,20.63325,12.2947,10.704,8.00425
net150,43520,43520,3121200,1,7.935185000000001,16.71465,13.9786,9.669165,6.196935
net4-1,88343,88343,2441727,1,19.86075,22.5772,21.6382,16.010550000000002,11.0776
net50,16320,16320,945200,1,16.55785,20.6537,20.91265,11.9676,19.472
net75,23120,23120,1489200,1,19.9226,21.15845,16.191000000000003,13.197500000000002,13.3001
netherlands_osm,2216688,2216688,4882476,1,4.591735,4.449275,4.42396,4.5501000000000005,4.173335
nh2010,48837,48837,234550,1,10.368,10.2879,10.4002,10.7462,10.1801
nj2010,169588,169588,829912,1,11.4647,11.37725,11.41025,11.91685,11.2885
nlpkkt120,3542400,3542400,96845792,1,5.069875,,5.156549999999999,6.14841,5.083925
nlpkkt160,8345600,8345600,229518112,1,,,,4.53538,4.543655
nm2010,168609,168609,830970,1,11.38565,11.40315,11.38055,,
nopoly,10774,10774,70842,1,11.2323,10.9544,11.17385,11.12685,9.88325
nv2010,84538,84538,416998,1,10.95735,11.11485,11.15185,11.85635,10.9411
ny2010,350169,350169,1709544,1,11.4466,11.4165,11.4182,11.6881,11.3952
obstclae,40000,40000,197608,1,18.04395,17.399749999999997,15.155,19.19695,19.5193
offshore,259789,259789,4242673,1,11.9087,11.7252,12.7839,11.82725,10.3168
oh2010,365344,365344,1768240,1,11.37025,11.32465,11.39005,11.7518,11.31885
oilpan,73752,73752,3597188,1,24.102,23.3374,23.86885,20.551450000000003,22.6632
ok2010,269118,269118,1274148,1,11.2546,11.2671,11.2399,11.80515,11.1056
olafu,16146,16146,1015156,1,23.34505,23.7522,23.57555,24.43675,24.86255
olesnik0,88263,88263,744216,1,22.69145,22.6381,22.598550000000003,22.98175,20.83385
onera_dual,85567,85567,419201,1,20.237,19.97775,20.57,18.2742,16.6848
opt1,15449,15449,1930655,1,21.8514,21.52105,,23.0976,23.42965
or2010,196621,196621,979512,1,11.36955,11.35695,11.41795,12.12305,11.41565
pa2010,421545,421545,2058462,1,11.53115,11.5007,11.58475,11.78615,11.41835
packing-500x100x100-b050,2145852,2145852,34976486,1,4.966455,4.7671,4.92063,4.404655,4.269755
parabolic_fem,525825,525825,3674625,1,14.1789,10.14105,14.8645,15.7498,9.312705
pattern1,19242,19242,9323432,1,4.1105350000000005,4.248755,5.624969999999999,3.9684,4.42404
pcrystk02,13965,13965,968583,1,26.92565,26.1387,,26.5695,27.1126
pcrystk03,24696,24696,1751178,1,28.23655,27.4036,27.1901,28.15255,27.79265
pct20stif,52329,52329,2698463,1,24.0129,26.5936,24.9431,26.56395,24.4888
pdb1HYS,36417,36417,4344765,1,14.927,14.0582,15.93085,14.97605,16.37275
pds10,16558,16558,149658,1,14.651,14.1334,13.2906,15.11115,10.1149
pfinan512,74752,74752,596992,1,16.04555,27.13355,26.85085,24.29185,25.16985
pkustk01,22044,22044,979380,1,25.1759,25.54095,26.47025,25.2688,22.4397
pkustk02,10800,10800,810000,1,20.8147,22.79485,21.2577,24.61865,19.80515
pkustk03,63336,63336,3130416,1,28.258650000000003,26.2834,28.24275,29.632150000000003,27.317
pkustk04,55590,55590,4218660,1,14.91775,11.8234,11.82645,14.83225,12.32715
pkustk05,37164,37164,2205144,1,27.34375,27.31105,27.9522,26.3943,24.0295
pkustk06,43164,43164,2571768,1,27.15545,27.53265,27.56075,26.2495,13.0273
pkustk07,16860,16860,2418804,1,23.3481,23.5097,22.8513,23.5183,19.92875
pkustk08,22209,22209,3226671,1,22.61505,23.40535,,18.2755,19.76695
pkustk09,33960,33960,1583640,1,27.76685,28.6154,28.34375,29.37315,26.7815
pkustk10,80676,80676,4308984,1,15.08205,16.497500000000002,13.94485,16.674,15.1308
pkustk11,87804,87804,5217912,1,9.752165000000002,10.08135,8.319295,9.317275,9.87117
pkustk12,94653,94653,7512317,1,5.4647950000000005,6.263325,5.37025,6.02053,4.99697
