machine,matrix_name,Gorder,Grappolo,IOU,Louvain,METIS,PaToH,RCM,baseline
intel-Desktop,Ga10As10H30,42.8843,53.8699,56.3902,51.1083,65.9052,50.5062,38.9626,50.9915
intel-Desktop,Ga19As19H42,41.4269,62.0633,58.8447,56.8216,85.241,54.4937,47.0797,55.624
intel-Desktop,Ga3As3H12,34.757,42.8566,52.6177,51.3585,39.7293,57.4689,43.3915,70.2329
intel-Desktop,Ga41As41H72,46.7887,54.3175,55.6397,54.6181,67.9893,50.1968,39.9966,51.286
intel-Desktop,GaAsH6,29.018,52.6862,29.9607,57.4732,50.1891,63.3815,28.8303,56.4904
intel-Desktop,Ge87H76,48.8328,63.6292,65.1751,65.9916,78.5612,63.0712,49.7967,60.2104
intel-Desktop,Ge99H100,47.8954,59.9414,66.4083,61.6892,88.9988,62.749,47.9665,59.159
intel-Desktop,Geo_1438,71.7229,76.3249,74.2971,78.1933,89.7272,91.023,78.1372,66.3942
intel-Desktop,H2O,40.9092,56.0814,58.9608,46.163,65.3885,45.6585,36.2936,61.2996
intel-Desktop,HTC_336_4438,11.9982,12.1405,14.9781,12.9712,11.3835,11.0815,11.8327,10.5192
intel-Desktop,HTC_336_9129,12.0076,12.1383,14.4961,12.0815,11.3796,11.0152,11.2881,10.7978
intel-Desktop,Hardesty1,38.3309,38.884,44.9312,47.6434,47.906,48.3181,33.7344,25.8613
intel-Desktop,Hook_1498,67.2831,77.9694,85.8274,78.5996,83.1407,81.5389,75.4039,73.0707
intel-Desktop,JapaneseVowelsSmall_10NN,140.898,109.019,142.201,125.15,133.281,,118.355,113.981
intel-Desktop,Kuu,140.512,155.251,150.474,151.009,158.124,147.228,154.512,152.129
intel-Desktop,L-9,38.0166,44.6743,45.4602,44.7716,45.2797,43.8686,41.8199,39.2448
intel-Desktop,LF10000,51.3616,49.4104,48.7045,47.4347,46.316,46.9946,45.4129,46.0099
intel-Desktop,LFAT5000,36.9479,33.8557,38.2513,39.1341,36.4021,23.9984,38.836,38.3224
intel-Desktop,Lin,16.6376,17.5837,22.1347,22.5662,19.9583,23.6836,18.1441,17.3757
intel-Desktop,Long_Coup_dt0,93.2448,92.9384,104.25,94.1529,110.927,106.652,93.6992,89.2641
intel-Desktop,Long_Coup_dt6,93.7852,91.6331,105.819,97.5581,108.258,106.801,94.1824,88.5334
intel-Desktop,M6,19.2811,9.88842,18.9494,9.74648,9.11546,9.30645,15.5295,9.47878
intel-Desktop,Muu,157.407,161.308,163.253,160.978,163.249,156.616,164.639,145.012
intel-Desktop,NACA0015,19.3039,9.94506,19.1193,10.5529,9.39788,9.5387,16.952,9.21661
intel-Desktop,NLR,19.2635,9.54839,18.9865,9.68856,9.35656,9.45722,15.5919,8.96691
intel-Desktop,Na5,68.6904,84.1648,69.9142,122.309,91.1872,99.467,70.1926,116.762
intel-Desktop,OPF_10000,45.912,42.777,47.9594,42.14,38.5515,40.4027,37.5828,33.1603
intel-Desktop,OPF_3754,134.653,120.076,127.384,132.061,131.346,143.551,137.159,85.6522
intel-Desktop,OPF_6000,51.3009,46.7516,51.0921,44.4145,42.8596,44.7041,44.0996,38.2456
intel-Desktop,Oregon-1,24.7628,41.9619,27.2276,41.9444,77.0547,25.7872,35.1602,35.8678
intel-Desktop,Oregon-2,23.481,44.5714,35.6761,44.7434,52.8583,43.1164,36.3437,37.514
intel-Desktop,PFlow_742,70.139,83.8025,99.8537,112.66,120.287,112.216,112.406,114.739
intel-Desktop,PGPgiantcompo,45.0573,84.3151,74.6633,84.4787,79.2556,67.969,63.463,38.4274
intel-Desktop,Pres_Poisson,154.418,152.46,152.478,151.458,150.84,150.188,158.792,151.773
intel-Desktop,Queen_4147,107.361,121.052,116.032,114.739,132.194,132.909,111.883,111.071
intel-Desktop,Reuters911,19.0152,57.757,,53.3076,26.7697,33.7143,25.4943,58.3312
intel-Desktop,Serena,83.4066,78.6397,84.3708,80.7186,84.2803,80.3885,76.9432,79.1025
intel-Desktop,Si10H16,66.273,75.5378,92.6594,106.628,84.813,,64.7593,104.901
intel-Desktop,Si34H36,34.2165,57.8453,53.0651,51.8796,77.6801,52.2526,42.4148,52.2088
intel-Desktop,Si41Ge41H72,45.7032,57.4468,66.1541,61.0249,85.2037,64.4342,52.4889,55.6585
intel-Desktop,Si5H12,84.44,89.4218,71.7346,98.4736,68.9856,75.2857,67.9492,110.674
intel-Desktop,Si87H76,32.6026,40.0343,46.6674,41.7435,59.0493,38.9845,24.4316,37.2675
intel-Desktop,SiH4,94.5443,98.5914,54.5993,58.5714,58.6615,,65.9733,106.042
intel-Desktop,SiNa,67.683,79.5016,74.2809,77.1463,60.4084,90.1668,63.6555,104.596
intel-Desktop,SiO,56.0604,67.2226,69.4765,71.5771,49.5692,63.2709,47.6213,78.5358
intel-Desktop,SiO2,28.2505,54.0981,37.7743,35.5788,30.644,52.4651,22.1026,47.8779
intel-Desktop,StocF-1465,26.8972,27.7857,30.1728,34.1226,35.442,35.4716,29.6645,29.663
intel-Desktop,TEM152078,81.3475,89.3844,86.9933,96.5032,101.476,85.5789,79.7311,91.8448
intel-Desktop,TEM181302,79.8051,93.4675,90.5762,93.9935,87.3019,79.7655,74.0683,90.8633
intel-Desktop,TEM27623,65.814,70.0376,74.9421,72.5468,73.2276,73.5157,66.043,65.5269
intel-Desktop,TSC_OPF_1047,56.6307,87.4755,92.7473,68.4461,70.2482,88.4725,69.3393,89.7723
intel-Desktop,TSC_OPF_300,73.3146,96.292,76.6458,107.049,111.748,72.0281,80.935,83.3252
intel-Desktop,TSOPF_FS_b162_c1,53.2602,55.3517,51.6617,64.4382,96.3484,49.6758,51.5898,50.941
intel-Desktop,TSOPF_FS_b162_c3,33.8519,30.6595,48.4851,76.9353,52.998,48.1445,46.1667,40.2568
intel-Desktop,TSOPF_FS_b162_c4,39.1477,44.2332,48.6096,83.8588,44.7587,45.6864,44.8343,39.4861
intel-Desktop,TSOPF_FS_b300,76.4384,51.216,54.8907,74.7211,63.8189,86.9731,46.0183,49.2245
intel-Desktop,TSOPF_FS_b300_c1,75.185,77.9286,54.7772,74.4675,62.6362,74.5316,49.6944,48.7649
intel-Desktop,TSOPF_FS_b300_c2,32.9701,47.3822,,79.1057,73.762,47.6126,46.7862,42.7736
intel-Desktop,TSOPF_FS_b300_c3,36.6073,40.2036,,70.8738,48.3998,61.0075,40.9191,37.1652
intel-Desktop,TSOPF_FS_b39_c19,26.5131,28.1359,,40.3637,47.0263,29.5811,30.3946,27.2648
intel-Desktop,TSOPF_FS_b39_c30,26.3039,27.7077,,42.4158,41.0223,25.6516,30.1042,26.8322
intel-Desktop,TSOPF_FS_b39_c7,37.1045,39.7431,40.0173,96.117,50.3722,46.3391,44.5317,34.6579
intel-Desktop,TSOPF_FS_b9_c6,46.3522,52.6559,51.2068,102.962,87.6433,55.6176,57.3425,48.6717
intel-Desktop,Trefethen_20000,118.711,125.495,106.777,119.468,132.382,70.4343,111.696,112.971
intel-Desktop,Trefethen_20000b,112.946,126.744,105.144,117.101,130.032,69.1359,113.046,120.207
intel-Desktop,a0nsdsil,12.5653,14.9718,12.3393,12.1179,14.3849,12.7241,11.8619,11.3728
intel-Desktop,a2nnsnsl,12.6955,14.6159,12.529,12.1348,11.5415,10.4622,12.8577,10.9566
intel-Desktop,a5esindl,13.0946,13.7444,12.6834,13.6655,14.2423,13.0521,11.9431,12.3998
intel-Desktop,adaptive,13.2803,11.3936,14.3399,11.2851,10.9764,10.9909,12.8629,11.4489
intel-Desktop,af_0_k101,96.5524,80.4648,93.3181,108.313,116.499,114.466,85.7749,89.659
intel-Desktop,af_1_k101,97.1547,80.1345,90.8781,111.3,116.485,114.098,91.687,92.4702
intel-Desktop,af_2_k101,95.7707,79.0352,94.9882,107.606,117.125,117.696,86.9065,89.3552
intel-Desktop,af_3_k101,93.4806,80.2515,92.522,104.515,118.838,113.748,89.4175,88.0448
intel-Desktop,af_4_k101,97.9213,82.2087,91.5349,106.976,117.412,118.353,85.5134,86.9943
intel-Desktop,af_5_k101,97.8152,81.8645,90.9311,107.061,115.389,113.568,89.9553,88.9226
intel-Desktop,af_shell1,97.7643,112.697,91.2425,119.683,117.351,115.871,88.3577,86.5184
intel-Desktop,af_shell10,96.2241,77.0488,99.0766,103.54,105.357,104.064,85.9921,86.0704
intel-Desktop,af_shell2,101.182,111.11,95.1924,119.962,116.936,111.065,90.9219,84.3821
intel-Desktop,af_shell3,97.5396,114.72,95.4952,121.208,116.747,114.631,86.334,87.6855
intel-Desktop,af_shell4,102.326,110.868,92.2488,117.792,114.454,118.26,86.7778,86.9624
intel-Desktop,af_shell5,102.928,108.92,95.5219,120.413,116.746,113.201,86.0172,85.3325
intel-Desktop,af_shell6,102.18,110.664,92.8545,115.143,119.039,117.576,86.318,89.5146
intel-Desktop,af_shell7,92.1759,111.641,96.8966,119.76,116.784,112.21,85.4353,90.6144
intel-Desktop,af_shell8,97.7563,113.747,93.4017,118.292,115.623,114.62,92.2402,89.3311
intel-Desktop,af_shell9,98.2821,113.714,91.7004,117.033,120.46,114.548,84.9514,85.499
intel-Desktop,aft01,154.119,162.822,163.573,163.026,160.371,,164.119,163.856
intel-Desktop,airfoil1_dual,98.1096,112.834,102.827,114.023,118.123,111.565,97.2155,103.566
intel-Desktop,ak2010,20.9205,17.8759,20.6941,19.6187,18.3585,18.6116,17.849,16.5837
intel-Desktop,al2010,17.2704,13.662,16.7726,16.4361,13.736,14.2108,14.0675,10.8849
intel-Desktop,analytics,16.7118,15.0767,17.2492,16.1204,15.7309,14.76,15.824,13.3197
intel-Desktop,apache1,19.0659,22.5855,23.944,25.0263,25.8736,24.9296,21.9966,18.6066
intel-Desktop,apache2,16.7047,22.5463,20.8497,24.4143,24.3768,24.1008,16.9102,14.5223
intel-Desktop,ar2010,16.6357,15.182,16.5461,16.9298,16.92,15.8731,14.19,12.6593
intel-Desktop,as-22july06,13.2937,22.2461,17.1834,24.2069,26.4479,15.8334,15.9061,14.7824
intel-Desktop,as-735,30.9036,41.7689,33.3957,46.7415,76.7707,30.0765,32.3689,40.3676
intel-Desktop,as-Skitter,15.3035,16.1279,,16.9086,16.2045,15.4516,12.3465,13.3968
intel-Desktop,asia_osm,8.59639,8.56405,8.42427,8.4268,8.45398,8.36686,7.30584,8.27294
intel-Desktop,astro-ph,39.4722,72.7221,91.6722,80.6286,79.4816,72.1093,63.1139,65.977
intel-Desktop,audikw_1,90.7231,95.3031,113.608,96.8245,95.38,88.285,112.473,65.2906
intel-Desktop,aug2d,14.7436,15.3581,14.34,15.1745,14.9624,15.2756,12.9844,13.9374
intel-Desktop,aug2dc,13.8715,15.064,14.6832,14.6791,14.1253,14.3599,12.3602,13.4721
intel-Desktop,aug3d,17.7874,18.3323,16.5645,20.2441,18.6996,17.8596,16.3722,16.0539
intel-Desktop,aug3dcqp,16.7345,15.2881,17.095,15.5162,14.9609,15.7763,14.6216,14.4189
intel-Desktop,auto,28.3687,13.7987,34.4605,14.9601,16.6586,16.2338,30.5363,10.939
intel-Desktop,az2010,16.5358,12.1553,17.608,16.868,12.6771,12.7049,13.9054,8.49395
intel-Desktop,barth,98.5998,99.6022,113.352,100.717,114.343,112.87,117.877,51.0221
intel-Desktop,barth4,117.921,128.704,122.882,130.98,121.029,133.335,117.628,124.843
intel-Desktop,barth5,79.0684,73.1966,51.1154,63.7659,68.5333,67.2982,61.6388,57.4739
intel-Desktop,bcspwr10,121.465,109.559,117.132,112.685,118.413,111.873,105.374,57.0543
intel-Desktop,bcsstk17,129.462,142.33,144.218,143.703,137.635,139.159,139.649,140.993
intel-Desktop,bcsstk18,97.9544,126.954,138.496,132.212,131.154,122.459,123.067,135.685
intel-Desktop,bcsstk25,129.321,144.398,146.808,136.263,150.069,147.283,146.425,148.887
intel-Desktop,bcsstk29,134.962,140.633,150.711,145.911,149.826,146.633,147.571,150.213
intel-Desktop,bcsstk30,122.925,131.614,130.089,125.563,134.741,137.658,132.374,131.304
intel-Desktop,bcsstk31,101.966,114.972,114.199,110.635,115.765,113.534,97.9987,101.575
intel-Desktop,bcsstk32,124.131,130.316,122.11,127.318,129.515,130.538,120.597,128.426
intel-Desktop,bcsstk33,136.94,144.989,144.887,142.957,143.349,139.447,141.787,141.9
intel-Desktop,bcsstk35,135.117,145.761,138.685,146.216,144.31,,141.583,143.875
intel-Desktop,bcsstk36,143.081,146.146,147.192,146.854,147.444,144.478,146.524,142.785
intel-Desktop,bcsstk37,140.555,138.119,136.774,143.982,138.146,138.852,143.953,135.278
intel-Desktop,bcsstk38,119.773,147.302,143.777,148.518,151.736,150.282,137.572,145.475
intel-Desktop,bcsstk39,136.881,132.589,128.57,138.487,146.877,145.548,123.047,131.514
intel-Desktop,bcsstm25,18.3932,,24.1043,24.5723,24.4654,21.6563,19.4169,24.1326
intel-Desktop,bcsstm35,15.3684,8.21006,7.76295,7.9198,7.38051,7.48463,15.0815,7.5497
intel-Desktop,bcsstm36,88.3155,91.7967,149.344,94.5619,107.046,108.938,122.672,111.477
intel-Desktop,bcsstm37,16.4898,8.07422,7.48656,7.89061,7.92782,7.79201,14.8499,7.34853
intel-Desktop,bcsstm38,42.8697,44.239,60.0415,62.4398,64.0185,68.1451,40.176,55.1602
intel-Desktop,bcsstm39,4.87354,,4.91409,4.54973,4.7529,4.87924,4.78339,4.7278
intel-Desktop,belgium_osm,8.85692,8.5141,8.11607,8.75917,8.04586,7.94806,6.71356,8.03852
intel-Desktop,benzene,116.565,126.572,117.759,126.297,123.92,96.8079,111.429,129.123
intel-Desktop,bfly,14.4824,14.6338,16.0022,14.7594,15.4134,13.7558,13.1237,13.6553
intel-Desktop,big_dual,15.9977,15.8311,15.6307,14.6533,16.7612,,13.1667,14.706
intel-Desktop,biplane-9,27.2331,32.3476,28.1175,30.1738,31.0703,,25.3673,28.2101
intel-Desktop,blockqp1,10.2642,10.5076,16.1291,26.0738,27.9491,23.0522,24.1851,18.6593
intel-Desktop,bloweya,21.4188,21.9566,21.2627,21.0806,20.7595,20.9687,21.0685,21.5944
intel-Desktop,bloweybl,16.5681,19.4652,18.63,16.0412,17.697,16.5329,16.2969,17.7511
intel-Desktop,bloweybq,63.7847,64.3034,63.7505,63.3479,59.8793,,64.665,60.9574
intel-Desktop,bmw3_2,126.677,117.364,119.098,127.962,128.719,126.105,106.639,114.499
intel-Desktop,bmw7st_1,132.005,118.98,118.556,125.793,133.495,129.234,113.246,122.514
intel-Desktop,bmwcra_1,122.267,134.824,123.976,136.578,136.383,135.031,131.248,135.887
intel-Desktop,bodyy4,71.6033,74.9106,77.9417,77.1372,76.7645,77.3691,73.3165,48.716
intel-Desktop,bodyy5,64.5409,59.2692,59.2691,75.6833,54.1959,,61.9216,62.1201
intel-Desktop,bodyy6,60.7752,64.458,55.0575,66.4055,62.1462,61.3563,53.5719,53.0372
intel-Desktop,bone010,111.463,135.347,110.604,135.704,136.827,134.975,131.652,131.539
intel-Desktop,boneS01,107.401,133.42,120.263,137.947,134.201,126.148,110.658,113.149
intel-Desktop,boneS10,107.763,140.484,124.591,142.633,139.079,138.328,128.976,126.663
intel-Desktop,boyd1,14.4073,13.6115,,19.7599,24.6635,18.6512,15.4793,13.8352
intel-Desktop,boyd2,9.3442,9.08581,,9.72983,8.75324,8.49931,8.9629,10.4445
intel-Desktop,brack2,35.4501,31.9943,37.3313,34.9052,37.4138,39.0263,32.0064,29.4902
intel-Desktop,brainpc2,15.8305,24.186,20.8327,25.6803,23.2032,20.9974,22.5413,19.8679
intel-Desktop,bratu3d,28.8523,32.2243,30.7116,30.5803,30.8648,26.2635,28.4199,28.8734
intel-Desktop,bundle1,27.0338,69.3503,27.9525,57.6284,127.689,,43.5037,27.2216
intel-Desktop,bundle_adj,24.8799,51.5041,,48.6075,48.4249,50.6259,48.8737,25.3393
intel-Desktop,c-29,53.6096,111.998,74.5472,88.7037,109.35,,56.1024,45.5622
intel-Desktop,c-30,31.5227,52.7307,34.5243,74.1966,60.0409,,34.5812,32.1715
intel-Desktop,c-31,43.3599,80.7613,59.7789,81.4326,117.423,108.799,51.6271,56.9574
intel-Desktop,c-32,31.813,45.4212,33.9444,74.7867,48.2657,54.1346,43.5373,35.3354
intel-Desktop,c-33,33.7101,95.4436,44.0796,75.4939,99.7522,,81.3907,39.336
intel-Desktop,c-34,72.2016,109.87,91.6889,96.409,114.905,99.7194,75.5689,61.0112
intel-Desktop,c-35,79.8977,86.3618,127.031,130.281,126.804,,85.1865,72.4886
intel-Desktop,c-36,34.449,81.0241,42.0494,92.9166,121.279,82.3905,47.9485,39.1745
intel-Desktop,c-37,52.6632,72.1848,72.8582,102.131,118.92,113.891,58.3011,54.839
intel-Desktop,c-38,76.6098,119.669,125.717,116.501,110.791,131.875,73.6413,67.0265
intel-Desktop,c-39,36.3347,58.9102,50.6811,59.6246,59.7471,49.5331,52.1781,37.7188
intel-Desktop,c-40,37.842,84.2901,42.499,91.5429,89.6446,,69.9116,38.6407
intel-Desktop,c-41,82.6568,127.18,119.065,137.612,131.654,,58.0963,55.2115
intel-Desktop,c-42,37.264,92.5737,73.3857,89.3895,124.288,87.3777,43.9447,59.2582
intel-Desktop,c-43,30.1008,80.7111,40.3149,44.8124,85.9167,,47.4217,33.4087
intel-Desktop,c-44,53.0742,117.516,92.1011,117.212,112.304,102.059,59.8144,46.103
intel-Desktop,c-45,29.8732,51.6356,31.4948,60.7787,81.2228,52.9568,49.7791,32.2251
intel-Desktop,c-46,31.6538,100.626,37.6874,61.6883,107.039,,41.2788,33.3966
intel-Desktop,c-47,29.4557,61.8561,34.6286,82.1543,94.3883,101.89,33.8503,34.3305
intel-Desktop,c-48,38.8727,79.9135,63.8313,68.5233,76.2372,71.6622,39.477,29.8377
intel-Desktop,c-49,38.6123,36.7939,54.7957,46.2827,49.386,36.7673,34.5837,36.1715
intel-Desktop,c-50,34.2128,45.6957,45.896,47.3369,50.5518,,36.2599,32.8902
intel-Desktop,c-51,35.0943,52.545,51.2648,42.2067,50.6766,43.0305,37.1759,32.8785
intel-Desktop,c-52,45.4752,44.7154,47.7703,45.3677,45.432,45.1125,35.9053,31.2182
intel-Desktop,c-53,22.0087,50.5944,26.5481,44.1274,53.1413,45.9862,24.7128,23.1511
intel-Desktop,c-54,36.4725,46.2698,43.9502,42.5605,50.7988,,26.9544,27.5748
intel-Desktop,c-55,31.7171,50.1453,51.3431,49.6806,49.5305,50.833,32.5993,33.5223
intel-Desktop,c-56,23.2041,42.4927,40.2204,41.6055,39.8047,40.7458,23.2669,25.2834
intel-Desktop,c-57,19.3619,34.7289,20.7534,41.0376,38.6631,28.5616,27.6236,19.6858
intel-Desktop,c-58,23.1192,47.2563,27.1322,45.3892,55.8374,54.2518,37.6087,29.7882
intel-Desktop,c-59,28.9355,42.2128,39.4609,42.1077,42.2257,43.4772,29.8263,26.1137
intel-Desktop,c-60,22.4419,26.0362,27.5233,23.4004,25.5513,25.7294,21.4043,21.0198
intel-Desktop,c-61,22.7987,27.5853,27.2697,26.6961,26.0079,25.5896,22.3881,21.0006
intel-Desktop,c-62,28.9244,49.7908,43.8728,45.9305,46.8912,47.7758,32.0079,37.6793
intel-Desktop,c-62ghs,27.4547,41.6524,44.9232,45.8875,48.4132,48.7847,31.8723,36.5985
intel-Desktop,c-63,27.3582,36.1822,36.9287,34.8381,34.9257,36.4118,26.499,24.0488
intel-Desktop,c-64,17.1138,35.9775,20.3577,28.8145,35.6643,27.8588,21.3904,20.4277
intel-Desktop,c-64b,17.1849,28.2532,20.8579,28.6402,36.3329,27.9157,20.7205,19.6392
intel-Desktop,c-65,22.7541,26.9635,29.3034,26.2041,27.9263,27.0538,23.1029,20.6174
intel-Desktop,c-66,21.7741,34.029,31.0473,36.7487,33.7703,35.0879,24.1361,22.2546
intel-Desktop,c-66b,21.2971,34.7377,31.4452,34.2261,33.8071,33.293,21.5699,21.3133
intel-Desktop,c-67,18.8043,24.2966,21.2075,28.864,31.2656,28.9351,19.2907,18.3797
intel-Desktop,c-67b,18.416,29.6044,20.6868,26.1298,30.3255,30.1651,19.6554,19.1601
intel-Desktop,c-68,20.7697,29.3455,25.8951,27.8854,28.9653,28.523,19.3232,19.663
intel-Desktop,c-69,24.4219,29.1359,33.6836,28.3455,28.5357,28.9666,19.8241,19.8215
intel-Desktop,c-70,24.2143,31.8754,26.2623,28.318,26.397,30.5308,23.5431,19.2162
intel-Desktop,c-71,23.8067,33.1075,34.39,33.2787,35.2717,35.4106,24.0073,23.4267
intel-Desktop,c-72,21.5986,25.0233,26.4114,24.4648,26.5795,27.1356,17.5731,18.0191
intel-Desktop,c-73,14.5824,11.1056,15.3721,18.2405,16.8004,14.0952,15.7654,10.9695
intel-Desktop,c-73b,14.9635,15.6398,15.805,17.8644,16.0188,13.6858,16.0234,11.1202
intel-Desktop,c-big,16.8191,18.0138,20.9845,15.6862,17.2009,16.5819,14.1901,13.2377
intel-Desktop,ca-AstroPh,46.7311,52.9877,104.327,53.8675,63.8188,55.6027,51.9543,49.0514
intel-Desktop,ca-CondMat,36.3189,47.1172,54.1973,45.9858,44.6907,,40.7662,42.0102
intel-Desktop,ca-GrQc,60.3936,78.9872,81.5351,77.1441,68.2931,65.4366,73.3382,56.0698
intel-Desktop,ca-HepPh,39.0808,37.068,74.7547,49.7892,42.2567,50.0163,40.0149,57.0043
intel-Desktop,ca-HepTh,53.5473,63.9784,74.895,74.9038,77.4088,,60.004,47.0527
intel-Desktop,ca2010,16.94,10.5013,16.6004,12.1909,9.61411,9.91172,13.6508,8.62329
intel-Desktop,caidaRouterLevel,16.0561,14.7359,19.4859,13.506,16.0213,14.6977,12.722,9.10778
intel-Desktop,cant,114.286,146.489,131.18,146.502,143.327,144.028,146.931,146.725
intel-Desktop,case39,33.5294,36.4532,33.5298,80.328,53.7187,39.9349,39.6978,33.2194
intel-Desktop,case9,46.6317,54.4346,51.1142,100.94,86.4406,56.9873,60.0911,49.4331
intel-Desktop,cbuckle,151.51,155.121,153.374,156.614,155.671,,148.427,155.997
intel-Desktop,cca,11.4322,12.159,11.2696,11.4752,11.5402,11.1172,10.0382,8.81919
intel-Desktop,ccc,11.4972,10.7275,11.6514,11.0382,11.6286,11.9577,10.215,9.32957
intel-Desktop,cfd1,54.0043,75.6775,64.775,80.6687,80.0191,81.0813,65.6618,64.1696
intel-Desktop,cfd2,50.3946,73.2517,57.8182,73.7135,77.0402,80.2749,63.5833,62.1797
intel-Desktop,channel-500x100x100-b050,30.2653,42.6733,41.1669,44.3,42.3337,42.0849,37.982,42.593
intel-Desktop,citationCiteseer,14.1996,10.4654,19.0837,10.3852,13.0639,11.2723,12.9533,9.17771
intel-Desktop,co2010,16.7151,13.8459,16.4948,17.1682,15.2873,15.4675,13.1154,10.3657
intel-Desktop,coAuthorsCiteseer,18.7759,19.9414,23.3105,21.5467,19.277,17.9253,17.9376,15.0866
intel-Desktop,coAuthorsDBLP,15.5477,14.9792,18.5001,14.7732,14.7001,13.532,13.9333,12.0134
intel-Desktop,coPapersCiteseer,60.8305,79.0547,102.338,79.566,91.7609,69.2738,73.896,60.2397
intel-Desktop,coPapersDBLP,50.2536,55.7978,72.4865,55.2621,56.4523,36.644,53.8938,47.673
intel-Desktop,com-Amazon,17.2479,11.0365,17.3636,12.1372,9.59485,9.69119,13.0872,7.60113
intel-Desktop,com-DBLP,14.7389,12.9079,19.5481,12.7882,12.7292,11.7035,13.7765,9.23407
intel-Desktop,com-LiveJournal,12.0685,10.4775,,10.2337,11.0783,10.43,9.46079,9.24624
intel-Desktop,com-Orkut,11.847,8.75694,,9.43405,9.04978,8.55413,9.32246,9.35018
intel-Desktop,com-Youtube,7.99127,10.2086,,9.62744,10.9567,9.23112,8.36407,7.80255
intel-Desktop,commanche_dual,125.512,115.896,,120.381,122.07,121.133,125.15,95.4407
intel-Desktop,cond-mat,58.3817,82.1693,68.0537,64.679,65.9568,61.9713,62.8189,53.5116
intel-Desktop,cond-mat-2003,29.6887,32.9502,37.0929,36.1251,32.5856,34.5016,34.2498,26.8063
intel-Desktop,cond-mat-2005,24.9944,35.5337,36.4465,30.6551,33.5845,32.3549,30.9401,24.0138
intel-Desktop,consph,115.908,130.722,128.182,131.679,133.389,127.099,132.458,134.616
intel-Desktop,cont-201,18.5624,20.0018,21.949,19.0668,19.9986,19.0862,20.1037,19.7901
intel-Desktop,cont-300,17.934,19.3958,19.063,18.8664,18.3364,19.3428,18.8081,18.2328
intel-Desktop,cop20k_A,62.8738,40.0733,66.7551,46.3345,59.451,50.9647,59.2765,27.3006
intel-Desktop,copter1,105.238,115.714,115.846,120.298,115.744,113.514,112.381,118.931
intel-Desktop,copter2,37.4297,36.3383,44.0909,36.6701,46.8918,44.3007,35.9884,29.933
intel-Desktop,crack,134.63,108.412,122.678,118.048,126.037,124.842,134.759,63.851
intel-Desktop,crack_dual,26.4158,25.0749,25.0786,15.7466,23.5444,,23.1686,24.111
intel-Desktop,crankseg_1,134.149,122.807,129.325,125.279,127.951,123.833,129.502,110.203
intel-Desktop,crankseg_2,131.244,122.003,134.828,121.735,133.452,121.442,132.26,95.7209
intel-Desktop,crplat2,138.789,150.644,146.445,152.478,149.776,144.634,151.75,141.712
intel-Desktop,crystk02,139.244,141.916,142.189,145.946,147.105,,144.733,145.296
intel-Desktop,crystk03,137.416,143.008,143.882,145.223,143.842,144.048,145.148,145.489
intel-Desktop,crystm02,154.51,155.258,156.237,155.545,159.18,,158.571,136.067
intel-Desktop,crystm03,103.279,104.84,107.214,110.942,111.587,113.801,100.504,92.7728
intel-Desktop,cs4,25.6496,23.9321,23.8336,25.0895,24.5115,25.2098,21.5122,23.3123
intel-Desktop,ct2010,18.26,17.2003,19.3382,18.7805,18.1937,17.7788,15.417,11.0223
intel-Desktop,ct20stif,122.323,130.93,118.423,127.42,135.185,135.853,120.726,127.562
intel-Desktop,cti,66.0332,71.5791,75.7876,83.5485,76.1954,74.1287,63.6331,65.2301
intel-Desktop,cvxbqp1,28.1497,25.4005,27.3106,25.5929,25.2146,25.8311,22.0764,15.055
intel-Desktop,cvxqp3,67.1342,72.3247,69.4919,67.2568,72.353,62.2872,64.6823,57.4115
intel-Desktop,cyl6,148.906,150.814,154.258,154.401,151.449,,149.26,154.573
intel-Desktop,d_pretok,23.5928,24.4718,27.0433,26.7265,27.9884,25.8412,23.3643,26.451
intel-Desktop,darcy003,18.1394,14.6753,18.8501,14.9974,12.8307,12.7594,16.4668,11.6726
intel-Desktop,dawson5,60.016,73.2399,63.3153,77.3129,73.0262,72.8965,68.0518,73.3343
intel-Desktop,dblp-2010,14.619,17.5211,17.5843,17.6278,17.5359,15.5742,13.465,17.8063
intel-Desktop,de2010,29.1967,27.9617,29.7189,27.139,27.7545,27.5812,21.0868,23.5226
intel-Desktop,debr,11.5023,10.3281,12.7766,10.1086,9.71784,9.1743,9.32799,10.5031
intel-Desktop,delaunay_n13,137.269,128.512,133.672,129.768,134.9,132.066,129.738,107.105
intel-Desktop,delaunay_n14,76.1556,71.5449,78.829,39.1335,76.4036,74.5049,72.9096,66.3699
intel-Desktop,delaunay_n15,26.9111,27.0446,28.815,25.6477,25.5035,25.7101,23.8193,24.2136
intel-Desktop,delaunay_n16,21.5174,20.5264,21.6783,21.5071,21.1359,21.3068,17.5657,18.385
intel-Desktop,delaunay_n17,19.2121,18.725,19.7892,19.4436,19.5406,19.5985,17.0275,17.7113
intel-Desktop,delaunay_n18,19.9808,18.4615,20.3608,19.0582,18.603,18.0251,15.9599,16.1656
intel-Desktop,delaunay_n19,19.2743,17.8868,20.9194,17.5216,17.1844,17.1664,16.2957,16.2789
intel-Desktop,delaunay_n20,19.4859,17.821,20.5992,17.6786,17.3642,16.7571,16.4401,16.0089
