matrix_name,reordering,m,k,nnz,nth,median_GFLOPS_yax_basic,median_GFLOPS_yax_flushed_basic,median_GFLOPS_yax_xyp_basic,median_GFLOPS_cg_basic_spmv,median_GFLOPS_cg_basic_all
bcsstk35,baseline,30237,30237,1450163,2,3.49193,3.45671,3.465875,3.43681,3.386305
bcsstk35,baseline,30237,30237,1450163,4,6.75962,6.675985,6.675274999999999,6.612165,6.2737750000000005
bcsstk35,baseline,30237,30237,1450163,8,13.07775,13.175550000000001,13.2675,13.08145,11.45575
bcsstk35,baseline,30237,30237,1450163,9,14.8524,14.95385,14.93245,14.9733,12.7429
bcsstk35,baseline,30237,30237,1450163,14,23.7342,23.61145,23.7695,23.60985,17.94815
bcsstk35,baseline,30237,30237,1450163,15,25.9337,25.67615,25.885199999999998,25.777700000000003,19.0534
bcsstk35,baseline,30237,30237,1450163,16,28.0719,27.24035,27.818350000000002,27.50275,19.814349999999997
bcsstk35,baseline,30237,30237,1450163,17,30.26625,29.827550000000002,29.965,29.6707,20.7693
bcsstk35,baseline,30237,30237,1450163,18,32.2531,31.85855,31.9942,31.62845,21.59075
bcsstk25,baseline,15439,15439,252241,1,1.709495,1.70463,1.711335,1.64575,1.81057
bcsstk25,baseline,15439,15439,252241,2,3.47796,3.46585,3.47106,3.2934900000000003,3.24369
bcsstk25,baseline,15439,15439,252241,4,6.921670000000001,6.89373,6.92334,6.5796600000000005,5.808185
bcsstk25,baseline,15439,15439,252241,8,13.2412,13.26155,13.09975,12.690249999999999,8.982705
bcsstk25,baseline,15439,15439,252241,9,14.7535,14.6564,14.64125,14.1104,9.548255000000001
bcsstk25,baseline,15439,15439,252241,14,22.049,22.159950000000002,21.89875,21.52645,11.4406
bcsstk25,baseline,15439,15439,252241,15,23.49885,23.2427,23.173099999999998,22.5629,11.6239
bcsstk25,baseline,15439,15439,252241,16,24.486449999999998,24.2336,24.2242,24.0641,11.8148
bcsstk25,baseline,15439,15439,252241,17,25.83735,25.173650000000002,25.30375,25.297150000000002,11.87135
bcsstk25,baseline,15439,15439,252241,18,26.90925,26.189950000000003,26.4462,25.955599999999997,12.01535
Ge99H100,baseline,112985,112985,8451395,1,0.410404,0.437025,0.435392,0.428295,0.450875
Ge99H100,baseline,112985,112985,8451395,2,0.804978,0.836526,0.8326279999999999,0.8224480000000001,0.862003
Ge99H100,baseline,112985,112985,8451395,4,1.260975,1.27894,1.263125,1.24533,1.302465
Ge99H100,baseline,112985,112985,8451395,8,2.422325,2.46454,2.476845,2.460795,2.54217
Ge99H100,baseline,112985,112985,8451395,9,2.677595,2.623,2.610855,2.604235,2.688715
Ge99H100,baseline,112985,112985,8451395,14,4.181979999999999,4.135925,4.19365,4.233775,4.29876
Ge99H100,baseline,112985,112985,8451395,15,4.240305,4.213425,4.419560000000001,4.254334999999999,4.318905
Ge99H100,baseline,112985,112985,8451395,16,4.707305,4.722775,4.7459299999999995,4.802035,4.846450000000001
Ge99H100,baseline,112985,112985,8451395,17,4.91212,4.923265,4.92197,4.892355,4.935255
Ge99H100,baseline,112985,112985,8451395,18,5.180105,5.170075,5.190825,5.19017,5.211505
G_n_pin_pout,baseline,100000,100000,1002396,1,1.3273700000000002,1.3314599999999999,1.3315350000000001,1.1813449999999999,1.43365
G_n_pin_pout,baseline,100000,100000,1002396,2,2.668615,2.662125,2.550515,2.2626,2.47135
G_n_pin_pout,baseline,100000,100000,1002396,4,5.314534999999999,5.318845,5.0706500000000005,4.56283,4.580965
G_n_pin_pout,baseline,100000,100000,1002396,8,10.619800000000001,10.5988,9.957165,8.995474999999999,7.577545000000001
G_n_pin_pout,baseline,100000,100000,1002396,9,11.9346,11.947600000000001,11.17035,10.046700000000001,8.044170000000001
G_n_pin_pout,baseline,100000,100000,1002396,14,18.41395,18.39645,16.75795,15.39235,10.32735
G_n_pin_pout,baseline,100000,100000,1002396,15,19.791800000000002,19.6519,17.797150000000002,16.4062,10.58835
G_n_pin_pout,baseline,100000,100000,1002396,16,21.0445,20.99015,19.0043,17.296999999999997,10.905
G_n_pin_pout,baseline,100000,100000,1002396,17,22.363300000000002,22.17935,20.0465,18.4265,11.20925
G_n_pin_pout,baseline,100000,100000,1002396,18,23.6876,23.45475,21.07555,19.45605,11.5643
crystm03,baseline,24696,24696,583770,1,2.09962,2.1039700000000003,2.104105,2.10155,2.188345
crystm03,baseline,24696,24696,583770,2,4.1104199999999995,4.1238600000000005,4.115545,4.09848,3.9037949999999997
crystm03,baseline,24696,24696,583770,4,8.19754,8.161785,8.214375,8.11756,7.014455
crystm03,baseline,24696,24696,583770,8,17.13995,17.0693,17.052149999999997,17.02065,12.0091
crystm03,baseline,24696,24696,583770,9,19.1425,19.112000000000002,19.069499999999998,19.0218,12.922
crystm03,baseline,24696,24696,583770,14,29.169600000000003,29.026400000000002,29.042900000000003,28.89565,15.98295
crystm03,baseline,24696,24696,583770,15,30.731650000000002,30.662399999999998,30.543300000000002,30.5655,16.199150000000003
crystm03,baseline,24696,24696,583770,16,32.6791,32.6365,32.5184,32.3732,16.71415
crystm03,baseline,24696,24696,583770,17,34.54575,34.4082,34.5212,34.261849999999995,17.00815
crystm03,baseline,24696,24696,583770,18,35.770799999999994,35.488,35.62065,35.45635,17.347
tumorAntiAngiogenesis_3,baseline,410,410,3952,1,1.5371549999999998,1.64228,1.723425,1.7479,1.546115
tumorAntiAngiogenesis_3,baseline,410,410,3952,2,2.716665,2.68896,2.66083,2.550135,1.410915
tumorAntiAngiogenesis_3,baseline,410,410,3952,4,3.81004,3.712565,2.2573,3.50666,1.511965
tumorAntiAngiogenesis_3,baseline,410,410,3952,8,3.78445,3.767545,2.76515,3.616325,1.1344400000000001
tumorAntiAngiogenesis_3,baseline,410,410,3952,9,3.624935,3.609645,3.20247,3.4815050000000003,1.0712700000000002
tumorAntiAngiogenesis_3,baseline,410,410,3952,14,3.133305,2.8447500000000003,2.800745,2.84482,0.7916259999999999
tumorAntiAngiogenesis_3,baseline,410,410,3952,15,3.09852,2.99313,2.957805,2.9542,0.7600944999999999
tumorAntiAngiogenesis_3,baseline,410,410,3952,16,2.729865,2.74592,2.8224299999999998,2.80829,0.723292
tumorAntiAngiogenesis_3,baseline,410,410,3952,17,2.86372,2.89149,2.717085,2.75978,0.6806265
tumorAntiAngiogenesis_3,baseline,410,410,3952,18,2.52815,2.542745,2.54555,2.6968199999999998,0.681905
G2,baseline,800,800,38352,1,1.883445,1.92234,1.927645,1.89996,1.888605
G2,baseline,800,800,38352,2,3.747415,3.7417350000000003,3.721055,3.664535,3.2009100000000004
G2,baseline,800,800,38352,4,7.0819399999999995,7.05074,6.915514999999999,6.91023,4.7706599999999995
G2,baseline,800,800,38352,8,11.9022,11.66975,11.54495,11.2641,5.336185
G2,baseline,800,800,38352,9,12.664449999999999,12.519649999999999,11.961,12.1156,5.250360000000001
G2,baseline,800,800,38352,14,14.943349999999999,14.5382,13.852049999999998,14.3024,4.535605
G2,baseline,800,800,38352,15,15.33705,14.8538,14.2641,14.008849999999999,4.451665
G2,baseline,800,800,38352,16,15.394449999999999,14.898399999999999,14.302399999999999,14.30245,4.236095
G2,baseline,800,800,38352,17,15.64635,15.016649999999998,14.623999999999999,14.35885,4.223935
G2,baseline,800,800,38352,18,15.29975,15.03845,14.3638,14.5713,4.070655
crystk03,baseline,24696,24696,1751178,1,1.6342400000000001,1.653785,1.6479300000000001,1.64017,1.678835
crystk03,baseline,24696,24696,1751178,2,3.27605,3.28397,3.2998649999999996,3.266025,3.2538850000000004
crystk03,baseline,24696,24696,1751178,4,6.5924,6.48143,6.532465,6.47905,6.2780000000000005
crystk03,baseline,24696,24696,1751178,8,13.85255,13.7889,13.801200000000001,13.8505,12.4271
crystk03,baseline,24696,24696,1751178,9,15.540099999999999,15.502600000000001,15.64275,15.6085,13.7551
crystk03,baseline,24696,24696,1751178,14,24.43055,24.3354,24.43985,24.3872,19.56055
crystk03,baseline,24696,24696,1751178,15,25.98995,25.928800000000003,25.9787,25.8676,20.3853
crystk03,baseline,24696,24696,1751178,16,27.8823,27.6783,27.79975,27.70655,21.402900000000002
crystk03,baseline,24696,24696,1751178,17,29.3453,29.05905,29.3567,29.1948,22.17925
crystk03,baseline,24696,24696,1751178,18,30.6717,30.20165,30.55695,30.549300000000002,22.98705
c-61,baseline,43618,43618,310016,1,1.56276,1.57354,1.585285,1.482805,1.82314
c-61,baseline,43618,43618,310016,2,3.127605,3.110175,2.89159,2.686425,2.82228
c-61,baseline,43618,43618,310016,4,3.719615,3.7031099999999997,3.5381,3.4171050000000003,3.755185
c-61,baseline,43618,43618,310016,8,5.431475000000001,5.376995,5.20482,5.027464999999999,5.1758500000000005
c-61,baseline,43618,43618,310016,9,5.8144100000000005,5.757455,5.533605,5.379355,5.43019
c-61,baseline,43618,43618,310016,14,6.7852049999999995,6.721615,6.4436,6.232975,5.9803049999999995
c-61,baseline,43618,43618,310016,15,6.917574999999999,6.8667750000000005,6.497115,6.304539999999999,6.046385
c-61,baseline,43618,43618,310016,16,7.162915,7.08569,6.700089999999999,6.50765,6.14191
c-61,baseline,43618,43618,310016,17,7.372215000000001,7.302965,6.9315999999999995,6.72664,6.269105
c-61,baseline,43618,43618,310016,18,7.58231,7.546685,7.152535,6.945855,6.365185
c-52,baseline,23948,23948,202716,1,1.632825,1.6381899999999998,1.639545,1.546905,1.851865
c-52,baseline,23948,23948,202716,2,3.316595,3.2760350000000003,3.096305,2.9244649999999996,2.975705
c-52,baseline,23948,23948,202716,4,3.82056,3.798155,3.64536,3.5203699999999998,3.7611749999999997
c-52,baseline,23948,23948,202716,8,4.99873,4.98325,4.74757,4.6264,4.795565
c-52,baseline,23948,23948,202716,9,5.2758,5.2562750000000005,5.027585,4.90591,4.99703
c-52,baseline,23948,23948,202716,14,6.225115000000001,6.1932,5.90935,5.75277,5.498045
c-52,baseline,23948,23948,202716,15,6.42676,6.39836,6.104625,5.960485,5.626475
c-52,baseline,23948,23948,202716,16,6.63707,6.5960350000000005,6.287135,6.1429100000000005,5.711665
c-52,baseline,23948,23948,202716,17,6.8379449999999995,6.812905,6.47591,6.327175,5.78091
c-52,baseline,23948,23948,202716,18,6.99576,6.9535149999999994,6.633934999999999,6.499025,5.840775000000001
c-73,baseline,169422,169422,1279274,1,1.61185,1.6518000000000002,1.64886,1.54882,1.80361
c-73,baseline,169422,169422,1279274,2,2.92725,2.9431,2.8635349999999997,2.6961,2.8147599999999997
c-73,baseline,169422,169422,1279274,4,3.481925,3.4747399999999997,3.3527199999999997,3.1835649999999998,3.60862
c-73,baseline,169422,169422,1279274,8,3.8501649999999996,3.826625,3.72286,3.65677,4.32094
c-73,baseline,169422,169422,1279274,9,3.882955,3.869935,3.7805600000000004,3.737405,4.4088449999999995
c-73,baseline,169422,169422,1279274,14,3.98367,4.008929999999999,3.9280749999999998,3.893125,4.66694
c-73,baseline,169422,169422,1279274,15,3.9992099999999997,4.031585,3.950985,3.9132550000000004,4.711115
c-73,baseline,169422,169422,1279274,16,4.01282,4.0304,3.96654,3.935275,4.73658
c-73,baseline,169422,169422,1279274,17,4.0237300000000005,4.048170000000001,3.987105,3.95242,4.76197
c-73,baseline,169422,169422,1279274,18,2.368935,4.0541,3.9985850000000003,3.97021,4.7851
vsp_bump2_e18_aa01_model1_crew1,baseline,56438,56438,601602,1,1.22569,1.230595,1.240375,1.15141,1.408155
vsp_bump2_e18_aa01_model1_crew1,baseline,56438,56438,601602,2,2.3299000000000003,2.3146050000000002,2.30458,2.151365,2.3663
vsp_bump2_e18_aa01_model1_crew1,baseline,56438,56438,601602,4,4.567005,4.57075,4.48388,4.200285,4.237410000000001
vsp_bump2_e18_aa01_model1_crew1,baseline,56438,56438,601602,8,6.898905,6.901975,6.85169,6.583525,6.18563
vsp_bump2_e18_aa01_model1_crew1,baseline,56438,56438,601602,9,7.170915,7.14957,7.102795,6.77614,6.351435
vsp_bump2_e18_aa01_model1_crew1,baseline,56438,56438,601602,14,8.82866,8.80556,8.636605,8.296185000000001,7.3156300000000005
vsp_bump2_e18_aa01_model1_crew1,baseline,56438,56438,601602,15,9.116045,9.098155,8.963225000000001,8.762975,7.59373
vsp_bump2_e18_aa01_model1_crew1,baseline,56438,56438,601602,16,9.17874,9.076135,9.010415,8.743395,7.575535
vsp_bump2_e18_aa01_model1_crew1,baseline,56438,56438,601602,17,9.21675,9.200085,9.00239,8.75698,7.5766100000000005
vsp_bump2_e18_aa01_model1_crew1,baseline,56438,56438,601602,18,11.43905,11.3817,11.290949999999999,10.8165,8.53715
nemeth13,baseline,9506,9506,474472,1,1.898345,1.91371,1.911755,1.848325,1.8946100000000001
nemeth13,baseline,9506,9506,474472,2,3.780985,3.781285,3.78085,3.75276,3.652455
nemeth13,baseline,9506,9506,474472,4,7.556915,7.53414,7.5572099999999995,7.494070000000001,6.882395
nemeth13,baseline,9506,9506,474472,8,14.9438,14.923649999999999,14.896049999999999,14.782350000000001,11.90855
nemeth13,baseline,9506,9506,474472,9,16.73035,16.6752,16.709400000000002,16.519,12.875900000000001
nemeth13,baseline,9506,9506,474472,14,25.33415,25.2269,25.253700000000002,25.029200000000003,16.3988
nemeth13,baseline,9506,9506,474472,15,26.872799999999998,26.82765,26.90325,26.6921,16.8641
nemeth13,baseline,9506,9506,474472,16,28.443399999999997,28.42265,28.4452,28.2273,17.163800000000002
nemeth13,baseline,9506,9506,474472,17,30.12765,29.95965,29.9135,29.76805,17.7252
nemeth13,baseline,9506,9506,474472,18,31.64065,31.44995,31.5347,31.28935,17.9159
debr,baseline,1048576,1048576,4194298,1,0.447963,0.502371,0.48715050000000004,0.4186805,0.7023695
debr,baseline,1048576,1048576,4194298,2,0.8246545,0.873138,0.822121,0.7395635,1.19258
debr,baseline,1048576,1048576,4194298,4,1.6175700000000002,1.6459700000000002,1.5855,1.451575,2.143045
debr,baseline,1048576,1048576,4194298,8,3.2578750000000003,3.26588,3.128135,2.828125,3.7449450000000004
debr,baseline,1048576,1048576,4194298,9,3.6815949999999997,3.7008799999999997,3.47295,3.122195,4.012185000000001
debr,baseline,1048576,1048576,4194298,14,5.7611349999999995,5.712775000000001,5.531834999999999,4.8206299999999995,5.3604400000000005
debr,baseline,1048576,1048576,4194298,15,6.17021,6.060090000000001,5.881225,5.018575,5.561375
debr,baseline,1048576,1048576,4194298,16,6.62467,6.64565,6.463325,5.400555000000001,5.79787
debr,baseline,1048576,1048576,4194298,17,6.91322,7.09498,6.86296,5.759095,6.0291
debr,baseline,1048576,1048576,4194298,18,7.69754,7.516954999999999,7.161655,6.022515,6.276635000000001
lock1074,baseline,1074,1074,51588,1,1.919155,1.949885,1.95973,1.9383949999999999,1.946355
lock1074,baseline,1074,1074,51588,2,3.77201,3.800725,3.76184,3.728325,3.31278
lock1074,baseline,1074,1074,51588,4,7.022835,6.925485,6.85807,6.80484,5.09484
lock1074,baseline,1074,1074,51588,8,12.457799999999999,12.1822,11.9866,12.21525,6.277745
lock1074,baseline,1074,1074,51588,9,13.717649999999999,13.3123,13.04175,13.3355,6.302569999999999
lock1074,baseline,1074,1074,51588,14,16.23425,16.40315,9.34442,16.19495,5.69847
lock1074,baseline,1074,1074,51588,15,16.6473,16.32905,16.0572,16.38615,5.4331949999999996
lock1074,baseline,1074,1074,51588,16,17.15335,17.077199999999998,15.11,16.9405,5.43393
lock1074,baseline,1074,1074,51588,17,17.1147,17.268050000000002,16.545299999999997,16.91985,5.2859
lock1074,baseline,1074,1074,51588,18,18.42765,17.653950000000002,10.9539,18.35065,5.10814
grid1,baseline,252,252,952,1,1.02744,1.23814,1.29613,1.11731,1.02346
grid1,baseline,252,252,952,2,1.587305,1.481055,1.276465,1.23791,0.7730049999999999
grid1,baseline,252,252,952,4,1.619825,1.45161,1.23632,1.32905,0.6713199999999999
grid1,baseline,252,252,952,8,1.182505,1.07185,1.101165,1.122685,0.46824600000000005
grid1,baseline,252,252,952,9,1.08095,1.0053,1.02451,1.0353400000000001,0.422304
grid1,baseline,252,252,952,14,0.8223484999999999,0.7317505,0.8073805000000001,0.7496065000000001,0.3018315
grid1,baseline,252,252,952,15,0.789384,0.710325,0.717381,0.732836,0.297643
grid1,baseline,252,252,952,16,0.7167405,0.687875,0.711266,0.69148,0.280393
grid1,baseline,252,252,952,17,0.6972145000000001,0.698915,0.659763,0.676735,0.26247299999999996
grid1,baseline,252,252,952,18,0.7064755,0.642521,0.62644,0.6559775,0.250162
G7,baseline,800,800,38352,1,1.89219,1.921425,1.92678,1.89939,1.88659
G7,baseline,800,800,38352,2,3.765815,3.7355650000000002,3.7072200000000004,3.6703900000000003,3.18196
G7,baseline,800,800,38352,4,7.105465000000001,7.01471,6.948425,6.88244,4.781635
G7,baseline,800,800,38352,8,11.6902,11.727699999999999,11.37445,11.4573,5.380965
G7,baseline,800,800,38352,9,12.6025,12.424050000000001,12.1145,12.3891,5.304145
G7,baseline,800,800,38352,14,15.014050000000001,14.4917,13.9072,14.042349999999999,4.464309999999999
G7,baseline,800,800,38352,15,15.3069,14.47265,13.6217,14.40555,4.4807500000000005
G7,baseline,800,800,38352,16,15.06995,14.726700000000001,13.6935,14.39235,4.311764999999999
G7,baseline,800,800,38352,17,15.5131,15.509699999999999,13.96545,14.8978,4.206855
G7,baseline,800,800,38352,18,15.0711,14.3628,14.25625,14.183250000000001,3.9692749999999997
mt2010,baseline,132288,132288,638668,1,0.7735405,0.7710075,0.7758780000000001,0.7193725,1.12512
mt2010,baseline,132288,132288,638668,2,1.5480749999999999,1.54243,1.5371299999999999,1.4289049999999999,1.955445
mt2010,baseline,132288,132288,638668,4,3.07719,3.05616,3.036705,2.8167999999999997,3.4755
mt2010,baseline,132288,132288,638668,8,6.148855,6.08878,6.01674,5.613935,5.683165
mt2010,baseline,132288,132288,638668,9,6.927350000000001,6.868335,6.78458,6.31213,6.102565
mt2010,baseline,132288,132288,638668,14,10.74435,10.6207,10.514199999999999,9.7965,7.7950099999999996
mt2010,baseline,132288,132288,638668,15,11.428799999999999,11.3195,11.205300000000001,10.449000000000002,7.998215
mt2010,baseline,132288,132288,638668,16,12.25625,12.1733,11.82705,11.10535,8.259675
mt2010,baseline,132288,132288,638668,17,12.94075,12.854099999999999,12.64505,11.8072,8.45088
mt2010,baseline,132288,132288,638668,18,13.3721,13.4161,13.16815,12.380600000000001,8.669185
thermal2,baseline,1228045,1228045,8580313,1,0.4609135,0.4555305,0.4508085,0.448507,0.624636
thermal2,baseline,1228045,1228045,8580313,2,0.884494,0.880998,0.876725,0.8706765000000001,1.17566
thermal2,baseline,1228045,1228045,8580313,4,1.5932499999999998,1.59848,1.586725,1.57999,2.05279
thermal2,baseline,1228045,1228045,8580313,8,2.9475550000000004,2.94207,2.9395100000000003,2.9086499999999997,3.49342
thermal2,baseline,1228045,1228045,8580313,9,3.31447,3.27208,3.23165,3.198515,3.82362
thermal2,baseline,1228045,1228045,8580313,14,4.514799999999999,4.4841999999999995,4.3775949999999995,4.4057949999999995,4.9558599999999995
thermal2,baseline,1228045,1228045,8580313,15,4.75322,4.79959,4.657735000000001,4.63882,5.1807
thermal2,baseline,1228045,1228045,8580313,16,5.026895,4.988335,4.8698,4.86232,5.37664
thermal2,baseline,1228045,1228045,8580313,17,5.1498,5.117229999999999,5.06604,5.007194999999999,5.43222
thermal2,baseline,1228045,1228045,8580313,18,5.3414649999999995,5.3340250000000005,5.2970299999999995,5.2175899999999995,5.59903
af_4_k101,baseline,503625,503625,17550675,1,0.3872325,0.39253499999999997,0.39212250000000004,0.3838425,0.42416299999999996
af_4_k101,baseline,503625,503625,17550675,2,0.7636495,0.764161,0.7574974999999999,0.752192,0.8226785
af_4_k101,baseline,503625,503625,17550675,4,1.496925,1.49649,1.492525,1.487045,1.604465
af_4_k101,baseline,503625,503625,17550675,8,2.9379150000000003,2.940245,2.9334949999999997,2.934285,3.0797049999999997
af_4_k101,baseline,503625,503625,17550675,9,3.279535,3.2771,3.278265,3.267245,3.40286
af_4_k101,baseline,503625,503625,17550675,14,4.88551,4.894769999999999,4.87247,4.873425,4.926130000000001
af_4_k101,baseline,503625,503625,17550675,15,5.18826,5.179215,5.153705,5.1471,5.168115
af_4_k101,baseline,503625,503625,17550675,16,5.42087,5.431274999999999,5.38091,5.391165,5.370235
af_4_k101,baseline,503625,503625,17550675,17,5.65189,5.65615,5.6231349999999996,5.61053,5.542205
af_4_k101,baseline,503625,503625,17550675,18,5.809755,5.784655,5.775275000000001,5.74106,5.668715000000001
freeFlyingRobot_13,baseline,5718,5718,43994,1,2.02502,2.0544900000000004,2.070285,1.943625,2.193665
freeFlyingRobot_13,baseline,5718,5718,43994,2,3.89112,3.8812499999999996,3.743485,3.59862,3.18454
freeFlyingRobot_13,baseline,5718,5718,43994,4,6.42064,6.42275,6.159045,5.77883,4.443485
