matrix_name,m,k,nnz,n,Louvain,METIS,PaToH,RCM,baseline
dtoc,24993,24993,69972,1,1.59546,1.59884,,1.7066750000000002,1.70159
ecology1,1000000,1000000,4996000,1,1.738205,1.81655,1.842295,2.067705,2.08269
ecology2,999999,999999,4995991,1,1.80545,1.82082,1.82879,2.07097,2.097175
email-Enron,36692,36692,367662,1,1.24458,1.24209,1.258205,1.614935,1.2311
engine,143571,143571,4706073,1,2.011655,2.04519,2.070895,2.16684,2.095065
europe_osm,50912018,50912018,108109320,1,,,,0.94362,
ex3sta1,16782,16782,678998,1,2.145575,2.1511750000000003,2.15422,2.193285,2.371935
fcondp2,201822,201822,11294316,1,2.10693,2.13086,2.09748,2.301785,2.113665
fe_4elt2,11143,11143,65636,1,1.3429,1.3755700000000002,1.34499,1.228045,1.42101
fe_body,45087,45087,327468,1,1.2152,1.19298,1.2058,1.18533,1.22165
fe_ocean,143437,143437,819186,1,1.88017,1.89072,1.833585,1.778495,1.92418
fe_rotor,99617,99617,1324862,1,1.825945,1.796825,1.76641,1.811105,1.770785
fe_sphere,16386,16386,98304,1,2.030845,2.013025,1.992175,1.9355,2.032745
fe_tooth,78136,78136,905182,1,1.735215,1.71723,1.714495,1.71526,1.805835
filter3D,106437,106437,2707179,1,2.046885,2.03988,2.0252600000000003,2.08013,1.97293
finan512,74752,74752,596992,1,2.38633,2.375015,2.21527,2.163245,2.357535
finance256,37376,37376,298496,1,2.287875,2.2991650000000003,2.1517150000000003,2.20222,2.312835
fl2010,484481,484481,2346294,1,0.7256275000000001,0.7254309999999999,0.7239325,0.8305755,0.7299815000000001
ford1,18728,18728,101576,1,1.380785,1.350165,1.33387,1.160725,1.44083
ford2,100196,100196,544688,1,1.488435,1.47413,1.457695,1.18546,1.53966
fullb,199187,199187,11708077,1,2.050205,2.060465,2.05891,2.096015,2.047275
fxm4_6,18892,18892,497844,1,2.22025,2.382175,2.14624,2.47155,2.21673
ga2010,291086,291086,1418056,1,0.76772,0.761683,0.756385,0.790089,0.7629444999999999
gas_sensor,66917,66917,1703365,1,2.7581550000000004,2.70685,2.74879,2.69713,2.695495
gearbox,153746,153746,9080404,1,2.16703,2.12269,2.150395,2.18445,2.1575800000000003
germany_osm,11548845,11548845,24738362,1,0.606949,0.599952,0.5933025000000001,0.8555465,0.321037
great-britain_osm,7733822,7733822,16313034,1,0.6030345,0.5874325,0.587754,0.8022685,0.35461
gridgena,48962,48962,512084,1,2.4334550000000004,2.361905,2.37624,2.0658000000000003,2.46723
gsm_106857,589446,589446,21758924,1,1.99593,2.047695,2.02216,2.111885,1.72203
gupta1,31802,31802,2164210,1,1.94819,1.927925,1.882165,1.9857,1.949415
gupta2,62064,62064,4248286,1,1.91511,1.90337,1.88178,1.95376,1.93383
gupta3,16783,16783,9323427,1,1.80626,1.8241,1.7749,1.82543,1.793115
gyro,17361,17361,1021159,1,2.169815,2.12013,,2.158225,2.146895
gyro_k,17361,17361,1021159,1,2.11231,2.152,,2.16143,2.16209
gyro_m,17361,17361,340431,1,2.012235,1.910865,,2.0856700000000004,2.17085
halfb,224617,224617,12387821,1,2.076255,2.061505,2.06922,2.112595,2.085255
hangGlider_3,10260,10260,92703,1,2.00857,1.95271,1.94338,2.040125,2.09085
hangGlider_4,15561,15561,149532,1,2.0999,2.085295,,2.19171,2.16744
hangGlider_5,16011,16011,155246,1,2.111555,2.0546,1.889385,2.20676,2.1385300000000003
har_10NN,10299,10299,151736,1,1.67708,1.675215,1.56835,1.71004,1.65142
helm2d03,392257,392257,2741935,1,2.03927,2.02212,2.051695,2.24196,2.12719
helm3d01,32226,32226,428444,1,1.660995,1.673705,1.668875,1.701115,1.66363
hi2010,25016,25016,124126,1,0.7803795,0.777126,0.7767660000000001,0.7965695,0.77061
hollywood-2009,1139905,1139905,113891327,1,1.467155,1.446045,1.426005,1.441595,1.43471
hood,220542,220542,10768436,1,,,,2.34308,2.252145
hugebubbles-00010,19458087,19458087,58359528,1,1.088645,0.9116175,0.925345,,
hugebubbles-00020,21198119,21198119,63580358,1,,,,1.921525,
hugetrace-00010,12057441,12057441,36164358,1,1.052005,0.9613485,0.90641,,
hugetrace-00020,16002413,16002413,47997626,1,1.049305,0.907005,0.927018,1.93746,0.386376
hugetric-00000,5824554,5824554,17467046,1,1.0781,1.0666099999999998,1.02557,1.92896,0.586335
hugetric-00010,6592765,6592765,19771708,1,0.942298,0.8477325,0.871956,,
hugetric-00020,7122792,7122792,21361554,1,0.968712,0.899429,0.859497,1.932535,0.3012305
human_gene1,22283,22283,24669643,1,1.778365,1.758925,1.74035,1.74105,1.5299550000000002
human_gene2,14340,14340,18068388,1,1.813585,1.7649400000000002,1.737835,1.78334,1.70734
ia2010,216007,216007,1021170,1,0.7651570000000001,0.761144,0.7547805,0.780248,0.7612785
id2010,149842,149842,728264,1,0.7791535,0.7707805000000001,0.7741389999999999,0.808886,0.7711835
il2010,451554,451554,2164464,1,0.742436,0.7291270000000001,0.7302625,0.7970565000000001,0.7426945
in2010,267071,267071,1281716,1,0.7550715,0.761363,0.7689064999999999,0.792508,0.766981
inline_1,503712,503712,36816342,1,2.008775,2.00952,2.00249,2.059285,1.966815
ins2,309412,309412,2751484,1,1.921185,1.96812,1.83702,2.083455,1.972685
italy_osm,6686493,6686493,14027956,1,0.7844785000000001,0.7842199999999999,0.7592535,1.06272,0.505636
jnlbrng1,40000,40000,199200,1,2.093865,2.035475,2.069145,2.03564,2.06815
k1_san,67759,67759,559774,1,1.84451,1.87237,1.78215,1.7725,2.022305
k49_norm_10NN,38547,38547,618158,1,1.816645,1.788055,1.77407,1.8794,1.76884
kkt_power,2063494,2063494,14612663,1,1.269755,1.555545,1.66081,1.835645,1.44441
kmer_V2a,55042369,55042369,117217600,1,,,,0.8430355,
kron_g500-logn16,65536,65536,4912469,1,1.59519,1.63929,1.65051,1.7434850000000002,1.527805
kron_g500-logn17,131072,131072,10228360,1,1.27749,1.50446,1.39237,1.431705,1.278235
kron_g500-logn18,262144,262144,21165908,1,1.2361,1.38977,1.33123,1.294345,1.19014
kron_g500-logn19,524288,524288,43562265,1,1.188755,1.291195,1.29626,1.28423,1.16569
kron_g500-logn20,1048576,1048576,89239674,1,1.103565,1.078325,1.10209,1.29724,1.0956899999999998
ky2010,161672,161672,787778,1,0.776255,0.771659,0.7773479999999999,,
la2010,204447,204447,980634,1,0.7537345,0.777088,0.7764690000000001,0.805402,0.76231
ldoor,952203,952203,46522475,1,2.268845,2.280015,2.271195,2.335385,2.122695
linverse,11999,11999,95977,1,2.1948,2.199845,2.18439,2.17661,2.173395
loc-Brightkite,58228,58228,428156,1,1.048105,1.04446,1.0650650000000002,1.1726649999999998,1.05138
loc-Gowalla,196591,196591,1900654,1,1.16005,1.157835,1.1462,1.194735,1.11634
lowThrust_10,18260,18260,222005,1,2.324705,2.31429,2.21058,2.457065,2.343335
lowThrust_11,18368,18368,223801,1,2.356565,2.24491,2.2305200000000003,2.43845,2.36024
lowThrust_12,18458,18458,224593,1,2.34906,2.27278,2.17697,2.42054,2.349935
lowThrust_13,18476,18476,224897,1,2.3447,2.27434,2.250945,2.461135,2.3043250000000004
lowThrust_4,13562,13562,160947,1,2.244005,2.210315,2.142335,2.30966,2.298505
lowThrust_5,16262,16262,198369,1,2.3008550000000003,2.23335,2.17075,2.394995,2.308755
lowThrust_6,16928,16928,207349,1,2.268975,2.2212,2.22597,2.4021,2.317345
lowThrust_7,17378,17378,211561,1,2.314895,2.271495,2.169195,2.4026050000000003,2.31358
lowThrust_8,17702,17702,216445,1,2.307775,2.274865,2.227395,2.430505,2.328555
lowThrust_9,18044,18044,219589,1,2.32974,2.260815,2.257745,2.357425,2.35361
lp1,534388,534388,1643420,1,1.404285,1.20937,1.3184900000000002,1.6783899999999998,1.289185
lpl1,32460,32460,328036,1,2.018305,1.7478600000000002,1.778225,2.1775450000000003,2.063125
luxembourg_osm,114599,114599,239332,1,0.9949035,1.016365,1.016975,1.020545,0.989947
m14b,214765,214765,3358036,1,1.783035,1.72641,1.732405,1.83951,1.58638
m3plates,11107,11107,6639,1,0.5564745,0.2186385,0.5075695,0.4403559999999999,0.5516305
m_t1,97578,97578,9753570,1,2.047355,2.03964,2.0413550000000003,2.057205,2.054435
ma2010,157508,157508,776610,1,0.786376,0.773042,0.7852330000000001,0.805206,0.777401
mario001,38434,38434,206156,1,2.14198,2.123445,2.18919,1.6038,2.129955
mario002,389874,389874,2101242,1,1.895095,1.925015,1.824285,1.59173,1.527955
mawi_201512012345,18571154,18571154,38040320,1,1.17215,0.7464109999999999,0.6152055000000001,1.25032,0.924597
mawi_201512020000,35991342,35991342,74485420,1,1.1967599999999998,,,1.267865,0.962722
md2010,145247,145247,700378,1,0.771156,0.7579735000000001,0.77342,0.7885365,0.7697905
me2010,69518,69518,335476,1,0.7699725,0.7699465,0.7530615,0.784749,0.7630245
mi2010,329885,329885,1578090,1,0.7449505000000001,0.745471,0.743959,0.793698,0.761604
minsurfo,40806,40806,203622,1,2.05064,2.075995,2.00927,2.04593,2.092995
mip1,66463,66463,10352819,1,1.868865,1.85677,1.82846,1.8705,1.87193
mn2010,259777,259777,1227102,1,0.756122,0.750682,0.752337,0.786531,0.7589185
mo2010,343565,343565,1656568,1,0.743287,0.7399525,0.7401865000000001,0.782263,0.756256
mouse_gene,45101,45101,28967291,1,1.586185,1.65912,1.652115,1.43757,1.438305
ms2010,171778,171778,839980,1,0.7671334999999999,0.7682005000000001,0.7768395,0.789481,0.780617
msc10848,10848,10848,1229778,1,2.071875,2.089565,2.063995,2.07865,2.0617650000000003
msc23052,23052,23052,1154814,1,2.204585,2.2023650000000004,2.207245,2.233045,2.342325
msdoor,415863,415863,20240935,1,2.2547,2.2730050000000004,2.27745,2.336175,2.199595
mt2010,132288,132288,638668,1,0.777588,0.769008,0.774766,0.8127745,0.7737115
mycielskian14,12287,12287,3695512,1,1.86267,1.832855,1.812365,1.87211,1.867525
mycielskian15,24575,24575,11111110,1,1.580665,1.630955,1.637015,1.610995,1.7208899999999998
mycielskian16,49151,49151,33382480,1,1.555385,1.590025,1.576375,1.45132,1.62229
mycielskian17,98303,98303,100245742,1,1.719745,,1.61735,1.71305,1.755405
nasasrb,54870,54870,2677324,1,2.099645,2.132845,2.2879750000000003,2.15873,2.164615
nc2010,288987,288987,1416620,1,0.7631455,0.767097,0.760298,0.791014,0.7651479999999999
ncvxbqp1,50000,50000,349968,1,1.42351,1.44364,1.42482,2.155745,2.3141800000000003
ncvxqp1,12111,12111,73963,1,1.240115,1.224855,1.21571,1.299095,2.0224900000000003
