matrix_name,m,k,nnz,n,Louvain,METIS,PaToH,RCM,baseline
copter2,55476,55476,759952,1,14.86085,15.1255,15.3509,15.9988,13.5036
crack,10240,10240,60760,1,10.6833,11.5626,11.7353,13.8248,10.06375
crack_dual,20141,20141,60086,1,8.988105000000001,10.5184,,12.85995,7.232835
crankseg_1,52804,52804,10614210,1,6.476645,6.35053,6.798005,6.82446,6.79563
crankseg_2,63838,63838,14148858,1,6.365175,6.232785,6.517614999999999,6.339295,6.826325000000001
crplat2,18010,18010,960946,1,21.9858,22.2298,20.2526,22.58365,22.013350000000003
crystk02,13965,13965,968583,1,18.95645,18.6641,,18.9843,19.0542
crystk03,24696,24696,1751178,1,18.91265,18.79785,18.7944,19.94275,20.02135
crystm02,13965,13965,322905,1,22.2304,22.44355,,22.23485,23.985550000000003
crystm03,24696,24696,583770,1,23.20445,23.53675,23.49175,23.3414,24.8438
cs4,22499,22499,87716,1,7.886405,10.07085,10.30435,12.98945,8.52218
ct2010,67578,67578,336352,1,6.64032,6.61097,6.572285,7.00548,6.402395
ct20stif,52329,52329,2698463,1,19.1546,18.6483,19.61005,18.834000000000003,18.8881
cti,16840,16840,96464,1,11.3221,11.80355,12.1453,13.56215,13.5488
cvxbqp1,50000,50000,349968,1,9.44711,11.49785,10.54685,17.577399999999997,17.055149999999998
cvxqp3,17500,17500,122462,1,11.3206,11.84495,10.91465,13.0033,13.97555
cyl6,13681,13681,714241,1,22.139850000000003,19.68005,,21.52105,22.16935
d_pretok,182730,182730,1641672,1,17.3112,18.3966,18.33845,18.0076,18.2534
darcy003,389874,389874,2101242,1,14.34185,17.1627,16.9219,14.4387,10.60625
dawson5,51537,51537,1010777,1,22.26975,22.3908,21.7664,21.37385,22.5896
dblp-2010,326186,326186,1615400,1,4.794905,4.80457,4.687555,6.699315,4.669335
de2010,24115,24115,116056,1,7.768890000000001,7.759565,8.05397,9.133135,7.317385
debr,1048576,1048576,4194298,1,4.86005,5.43749,4.76748,5.597435,5.80113
delaunay_n14,16384,16384,98244,1,10.1858,10.40455,11.32795,12.3629,10.3695
delaunay_n15,32768,32768,196548,1,8.98191,8.97468,9.456785,10.2691,8.57442
delaunay_n16,65536,65536,393150,1,8.070325,8.364455,8.454335,8.84418,7.883075
delaunay_n17,131072,131072,786352,1,8.24219,8.461895,8.441965,8.74057,7.94914
delaunay_n18,262144,262144,1572792,1,8.2152,8.618504999999999,8.692895,8.77731,7.994015
delaunay_n19,524288,524288,3145646,1,8.469935,8.689855,8.62466,8.731255,7.906264999999999
delaunay_n20,1048576,1048576,6291372,1,5.1951350000000005,5.098675,5.22727,5.609385,4.242050000000001
delaunay_n21,2097152,2097152,12582816,1,4.311769999999999,4.495495,4.561435,4.70129,3.38437
delaunay_n22,4194304,4194304,25165738,1,4.32611,4.21136,4.474855,4.574345,3.0603100000000003
delaunay_n23,8388608,8388608,50331568,1,4.406314999999999,4.327775,4.45873,4.6083,3.05519
delaunay_n24,16777216,16777216,100663202,1,4.48391,4.196695,4.352665,,
denormal,89400,89400,1156224,1,23.09665,22.51535,22.5362,22.77915,23.00695
dictionary28,52652,52652,178076,1,4.584505,2.434565,3.22482,6.013465,2.493695
dielFilterV2clx,607232,607232,25309272,1,6.01455,6.101035,6.19853,6.116605,6.22088
dielFilterV2real,1157456,1157456,48538952,1,5.593055,6.136955,6.105635,6.283720000000001,6.213475
dielFilterV3clx,420408,420408,32886208,1,6.17891,6.032995,6.255655,6.31266,6.102715
dielFilterV3real,1102824,1102824,89306020,1,,5.982945,,,
dixmaanl,60000,60000,299998,1,18.12405,17.194049999999997,17.7618,17.37355,17.8437
dtoc,24993,24993,69972,1,13.01125,13.01185,,13.6728,10.18875
ecology1,1000000,1000000,4996000,1,5.93184,5.845610000000001,5.973375,6.371805,6.324085
ecology2,999999,999999,4995991,1,5.793475,6.140755,6.23793,6.232555,6.28083
email-Enron,36692,36692,367662,1,7.704155,8.564734999999999,7.36868,8.407965,5.849135
engine,143571,143571,4706073,1,11.53585,12.1991,12.72305,12.42865,9.085115
europe_osm,50912018,50912018,108109320,1,,,,3.079255,
ex3sta1,16782,16782,678998,1,17.88595,17.7678,18.2992,18.9743,18.2929
